V1 V2
1 -19.7915969858277 8.19821198681233
2 -10.7155676613952 11.5651799763983
3 16.2169824267201 -5.17402772244384
4 -24.2394070980937 -3.8408149313949
5 -0.0101084645032021 -7.20894312259744
6 0.837907693644857 17.1525297012521
7 22.1751872542563 -9.79098572264038
8 -4.14527270713057 18.989088459078
9 7.87693076892899 14.1702556323288
10 -0.714287976355094 -19.7003937697496
11 12.3824385741915 -4.35827994592697
12 16.0367907169878 -6.54787835375653
13 5.18643229955299 13.727212798164
14 -3.32749923787413 19.2167679967021
15 -21.2054441525454 7.81556032701331
16 14.4667182271075 4.7518444871156
17 -16.1924779703619 -4.92528874191026
18 -7.70671578720765 17.0730155311178
19 -0.0577356911623109 -19.1677352748419
20 14.6658256424748 -11.0349803348479
21 22.2748533979172 5.68541848564693
22 16.7798153182845 5.97644111174241
23 25.4315159654549 -5.81660338190226
24 -11.7117083393408 14.8587204465717
25 -24.8706561174089 3.12346846952751
26 11.1787234730872 -4.40430823694704
27 12.1635212813714 -10.8754524582734
28 15.4569702807094 -11.369155062528
29 -11.0192271965907 15.7126858868772
30 -0.0105360951680094 -8.54338325825581
31 13.2078549764673 8.75793613950891
32 14.3074904034481 -6.78625345070595
33 7.4728961080707 13.6197549512547
34 6.20933845470151 11.7314739322816
35 -0.37662899719082 -17.6572911745555
36 7.03243304486794 4.44656811388296
37 -14.2518061491616 12.8691380797564
38 -11.992567206891 16.1159115069852
39 -26.3113960151108 1.1949643248019
40 13.0514906242211 9.80637473110396
41 -4.77479711229214 19.2932929343893
42 -20.1167669601091 2.95155817294441
43 22.2287527078334 5.26214139264234
44 -2.62626864422269 17.2943250411728
45 0.266173908561272 -18.7685974896969
46 -2.97684710164818 19.6790102039351
47 13.8582532440755 -6.07455768867853
48 -24.6442955238867 -2.72358417607708
49 -8.78092002474985 16.4312555927951
50 -2.60749793931358 20.0044672339849
51 -22.1472281474182 7.40014499802825
52 17.031128195455 4.66159155657435
53 -12.8227808345225 15.2897464025263
54 -1.03035786819579 17.1183213786715
55 7.19447168645505 3.96868715181989
56 14.1038368935081 -5.18404660265299
57 2.58627461952639 6.20166336930889
58 -25.689422128749 1.91359037914527
59 -19.7711761490222 9.84260651348768
60 -1.0231194442933 -7.15954625253189
61 -14.0926096963681 15.0308336427802
62 -4.68269530388769 17.8893025249654
63 9.13630509403258 6.59339170905363
64 -19.7527308549008 8.99679288915255
65 -24.0873885023492 -4.14251664358495
66 7.32918309016149 13.7271044491648
67 5.50358705882539 13.0648611998707
68 -14.2039394057801 0.375846331644791
69 22.3329967420001 2.40881539192229
70 -10.5671796584609 10.8100191430201
71 24.7643105231727 2.71885102316876
72 17.0868052102485 2.53275266132309
73 23.1698890587345 -4.47011931306968
74 18.4963424233154 -10.9195411495024
75 -23.7066554480037 0.307302575593648
76 -16.5980735992833 2.64065294551304
77 -26.0617359832566 1.07062021216087
78 18.6470717898853 -13.5068003907787
79 -3.1227789977942 -24.9652134181402
80 -10.6651472940683 8.56593661944311
81 0.355127564744893 -10.5589640925893
82 -20.5129676548259 -3.81948754749249
83 -19.3186567315229 1.48421594598858
84 15.4989157073156 -12.9092810826914
85 6.4191410498723 8.08979769588717
86 -17.1490364374697 2.54512524548488
87 -17.0498111694393 0.189795613282004
88 18.1215480869223 -2.95984159748101
89 -4.12820438171387 -23.9883924750051
90 -17.4884880444251 4.35641417817777
91 -3.15774360385447 16.7891591261968
92 23.3610363873738 4.56121226356195
93 16.3477927577012 -12.5062015708686
94 -3.2421600992171 -11.7652489779419
95 14.8504989881282 3.94162975211137
96 -11.232669597395 9.88141161133026
97 17.8472513864495 -4.81896596048386
98 22.4067330867903 -4.933267193811
99 27.6865505841615 0.0587376104601446
100 1.07343962545798 13.4068567934724
101 18.9119983827132 1.3018413578268
102 0.807487303053974 8.03006114115713
103 18.8543691307851 -3.48463097978204
104 -3.85006408250939 -13.6996704518839
105 3.35753437764382 8.82973771575649
106 26.1403550469756 -1.51600670934711
107 23.8104216096916 -6.6934555331706
108 -3.63169902338514 -24.4859883550732
109 19.0517608164059 -2.52321441401542
110 -8.13429199236849 -19.1504524128824
111 -2.27734932879513 -10.1229606659758
112 -12.0707255963746 1.22080020093395
113 -15.1815350509985 0.0807180794743169
114 -19.8487465106034 -5.67344930295415
115 25.7927717257839 -2.35885318123929
116 -19.1921068734742 0.911212414660674
117 -19.9364228429621 8.16257615122327
118 -1.45503254219913 -11.6221095446293
119 -17.7374465726102 1.22898566517142
120 -17.4477245823122 -1.62916847161841
121 17.0261063965627 4.87771237127299
122 -18.7936659820225 -0.707095709169166
123 -12.9236456299879 3.94023649589411
124 -22.0397787008234 2.17973977031679
125 5.60053288903661 6.56386664770317
126 20.3988875648308 -5.66883977944326
127 19.5572184613752 -1.60769813733086
128 -4.06354497833318 -25.2620889317167
129 -13.1103436528509 7.1308301217857
130 21.2409995105191 4.21927783434314
131 -16.9854946842516 -7.3716634556937
132 -12.6617170901187 0.898581290746208
133 10.1918694729854 8.02220290327531
134 26.3697311817257 -0.98221418928998
135 -8.0694343426796 15.9301796920542
136 22.9044877417138 -7.09824037638088
137 19.940772677214 -3.85767315039564
138 15.1860717248018 -4.54305716499924
139 25.95731217781 -4.64503943273865
140 -14.6370883500448 -9.07031533650767
141 23.1961609200994 -8.03688624340373
142 -16.3729742845598 -6.96758091398656
143 -14.6711276361048 3.27215200447945
144 -11.1815460863383 -7.8245203524577
145 -7.47735882670338 -14.6346668467963
146 -16.1662937449137 1.10302796451347
147 2.35366285351802 15.1360733605302
148 -7.82470378899459 -19.305885925223
149 15.4583660141395 -12.7812360560673
150 -23.1262120229562 0.0884655190481477
151 -12.1699157150591 -6.64990605210809
152 18.8309129204702 -2.08546784850154
153 -14.1214881856558 -3.55278794029127
154 18.0884076297044 -12.8921842091998
155 23.6215284410907 -7.05005262581024
156 4.52351438043479 4.95166401841631
157 25.877960359178 3.02516016521261
158 -5.40713468253017 -20.6055710622396
159 -5.34998358664123 -17.4476612492662
160 -12.5712009575866 4.60758414167248
161 -3.32847771845577 14.5985855484876
162 17.1683933328736 -12.6335365179726
163 -5.27823413798798 -16.9231547749331
164 -1.42366869870007 -20.1416472173648
165 -13.7551349599409 3.34029282730105
166 16.212482632155 -12.4793636875504
167 15.2474893093326 -4.48117849488013
168 -7.08629908030631 14.9916495385642
169 15.3073025037993 2.51896273714633
170 13.8031532668477 -13.2084527565022
171 -5.4739474183509 13.5171032031902
172 13.2886034646065 7.51368362699584
173 -4.49474371413861 -15.8935138688747
174 22.0576928854038 1.91355301203488
175 15.8523209700064 0.729972261116528
176 24.8594006874241 0.541868173799368
177 26.7645418284662 2.63319861139448
178 -5.81624286280315 -21.5085495841288
179 14.9197215529464 2.49910545649784
180 -3.09580063028088 -15.3993223917817
181 -23.7674607702723 2.13418568884863
182 -3.31019511213407 -22.1706718354715
183 -25.2714758728429 1.51468114493786
184 -4.25931052493332 -20.1220410404731
185 19.6132303846111 -0.530281881829752
186 5.6114303463697 9.98412054202358
187 -1.9861293244467 -13.9781734674544
188 -4.01394984076704 -21.5030304602326
189 14.665918258638 2.87421118066575
190 -15.6998241604302 2.6239091425475
191 -1.68421789034705 -13.0719625528581
192 -15.3551415676075 -1.88588253260465
193 -3.58095872805925 -19.5804673180182
194 -4.61278282662889 -22.5495649855913
195 -4.39297382363501 -19.2608017032614
196 -3.31097198845634 -21.7456058323108
197 -4.4290754440738 -21.2107735792108
198 1.46038987453825 13.3192526144504
199 -1.375049656793 -14.9158319758605
200 -2.23482650524942 -20.5580328981727
201 17.4769387936263 -2.82550284081951
202 -0.0699527906791214 -10.6771795464199
203 16.6847474735617 -4.1171183625533
204 17.5038177675636 -6.96622356067617
205 -5.36484138190844 10.751813807078
206 -25.7150064256899 -0.999641494643376
207 20.7051593565788 -5.68358945057997
208 -3.97764055717123 -16.8734817406741
209 -5.92522774934106 -19.4302140637153
210 18.1248922746717 -5.834002274018
211 -2.47765415393821 -10.333683536993
212 24.7904737508165 4.13811924224979
213 -6.52153813132207 16.2912780060697
214 -3.7276617986682 -18.179157302256
215 -2.95052569928756 -23.6096294126333
216 1.48604907980398 11.4943727950716
217 -4.46810645777641 -19.4311717804327
218 -17.0910403145392 -0.275126532666386
219 -7.35628197643534 15.4957494518913
220 -1.21847738506006 13.6635326421243
221 26.5803890289781 2.81734153074862
222 16.1357565062057 1.11099277325615
223 22.8108974390035 2.80941272394212
224 -3.35024838518192 -24.1093773808445
225 -4.51902990530933 -20.7425428764427
226 -0.269954601494025 -8.12675733834252
227 -6.34467245522243 14.185519792146
228 -21.6856719905498 0.812074255452178
229 -18.5331952767026 5.19331661033161
230 -16.3969997439683 4.53350482138893
231 -4.0913098789217 -25.5429352548357
232 -4.64142321346801 -25.578003990665
233 -4.3558204587223 -20.9550686906939
234 -5.5804582393586 -22.0271400146812
235 12.6447435770721 9.29258679030739
236 -5.31340080614565 -15.5048136126551
237 -1.86074402161189 9.14820875359205
238 -19.6152082587164 -2.0907477731674
239 6.17809372769209 6.53879088009372
240 -14.7147607641252 2.6307606760771
241 -12.1235014589759 -1.95453252929891
242 -9.99131354109906 11.4639484110643
243 -9.9542630640623 12.0071881694485
244 -11.6156774382382 -7.27049936841026
245 24.5249217177184 -1.87877540275917
246 18.7689224125572 -11.2190911649457
247 -4.84641427985974 -12.6391398941181
248 20.1257542356045 -6.62136143879259
249 -11.8359776745857 -3.45856919556304
250 -11.6705421189366 0.785755126317843
251 0.491139111365375 11.6095075801365
252 22.4074648405769 0.154039952535631
253 23.793448009658 0.217352645703892
254 -6.40560083657159 -15.814617110618
255 19.0838233712687 -11.8184486118541
256 -13.1247850891845 -1.77872334985468
257 -13.2174418510276 14.5964431741416
258 21.5196038055457 2.53872935916919
259 -13.4370121487404 -6.71460436035794
260 -5.26114884678977 14.9665307246255
261 -2.36218321123984 -12.5018069543853
262 19.9650769101958 -4.70882722244371
263 24.9402302321461 -1.23656276831358
264 -16.9961661666152 -1.7213255375772
265 0.29684833453936 13.9266647708584
266 21.9759991621908 -0.415430723133771
267 -1.96758104095346 10.693608791355
268 21.3245737542072 -6.78768589321554
269 -8.05733783753234 13.3264578510139
270 7.19949506048493 10.4096334252081
271 -21.0820016290505 0.929234139146802
272 12.0199632852515 7.38225204502019
273 -19.7776510682104 -3.16211723984118
274 -9.24264811033972 13.7176073213038
275 -1.27123902047409 13.9462212388432
276 -18.0915099016501 -0.220394121044737
277 17.8953784868765 -4.24719095050198
278 1.09264124514252 7.79037372506096
279 5.53985561465215 9.61801477426101
280 9.14812772250457 7.49356710793615
281 -19.9077370762662 -0.303986945914114
282 -21.1590543790249 -2.66389104767247
283 -12.7223228121554 10.1608485388814
284 -17.6835878795846 -2.10352165734434
285 -4.15674862323954 -9.94599673966172
286 -25.5883597706245 0.402459983252443
287 -23.6207664526081 1.52570834416613
288 5.04137151920285 10.449367113734
289 -17.5716248962229 6.86506021017404
290 -15.2705294904413 -9.10999320801255
291 -11.4790281842803 9.23980095983153
292 0.583177988003767 15.6211803891206
293 24.2256441107563 -0.302319951251636
