t-SNE_1 t-SNE_2
140 20.1344004300978 66.530130995887
141 -32.5509229867362 21.1806520844588
142 -30.8835407409587 11.3174939993898
143 15.3401089945698 52.900241231123
144 30.2332934613464 36.6033456564584
145 6.56464187254462 61.4464050423806
146 -76.2126981887334 19.4804438326106
147 38.4854118455029 -45.1530892123905
148 -10.2054735926808 -61.5219330550133
149 -17.4117244330099 44.5724947111316
150 20.6712096181619 45.2906604022374
151 57.6067734899139 -33.3544263809076
152 17.4542566331968 -57.6599235380968
153 -19.6212849650683 43.014696768077
154 39.9918659252806 -42.9132652463894
155 -8.6831364408906 -65.884086742704
156 35.5265053030578 -43.5305952669415
157 -27.9042323773755 49.7313339429499
158 -13.4850063855152 40.2308094268233
159 -35.142797851731 1.24349913832907
160 -63.7109533878613 36.9214664351155
161 30.3279178665891 -48.0997515604287
162 -19.0500942915217 52.5895824560719
163 -28.58296897178 31.2335900095478
164 -68.4794293235615 1.54514953653095
165 24.6973635567758 46.9480231971919
166 -59.7877481389514 -2.93738979289055
167 -51.8364036551929 5.06344745776004
168 -2.86451231382228 27.7138937593504
169 11.032035843282 22.4312311021635
170 -8.20157925751426 49.8791863169501
171 13.9686086763184 29.0236550790818
172 -38.2795538607968 14.7181848378072
173 -59.8752765423692 -0.78937208642852
174 -28.3053066317979 7.11387289634767
175 -30.8165024771695 36.481164289008
176 17.6120142427722 -0.57376084019873
177 -24.8622970132518 51.2190849904017
178 -57.8723279049043 1.54182635013369
179 25.6052565346678 -54.8924565665838
180 -46.1702922998701 -2.03248504989042
181 31.48441567412 -50.7410367463996
182 6.07852560987844 39.2431811733214
183 -48.0011719536358 -1.82361411490604
184 -55.1458987866039 5.17763963897557
185 -32.4169853473899 22.9085288409735
186 -18.7911336536948 12.7188943320089
187 20.8484126110149 -48.6405829522884
188 -26.2304055027104 34.1719651397789
189 12.4390604727901 60.1784664867943
190 3.5985124659813 31.3722889894609
191 -25.5490490920404 9.1990217342202
192 4.25277231885966 35.576125466632
193 3.7128507274362 64.9454662547308
194 22.4488815929141 -54.5586438295834
195 5.53846225397395 42.8885720332022
196 34.3615635363457 -46.046644902743
197 9.20061590724326 58.1429383058815
198 24.0849700618754 37.4462437838822
199 -29.5838634284979 25.1355662203963
200 -75.3983505622468 9.01408590980146
201 3.16509580207617 42.2603603699667
202 14.5744452391598 60.2397657631038
203 -68.1745535642974 29.601717756815
204 -56.6653278319872 2.0673649457984
205 26.2788411869125 44.8685848755123
206 37.3175466869249 -45.5580117464609
207 22.9921523482468 -56.1714410965915
208 22.4930149074943 -7.36718366859176
209 -74.1958018376446 -0.818007314045299
210 -28.4939939952498 38.9950115325522
211 28.8327476324212 0.0466582361692941
212 -27.5553340577876 20.5884936438692
213 22.0745781772 -67.8876891151545
214 -61.6959885018764 -2.10173541830405
215 58.1289807881717 -32.8667321126058
216 -24.756381431109 37.8583893178997
217 17.0091777163595 -61.4803137130133
218 32.9764515714172 56.3020401232638
219 -3.38862759881899 40.5407298374498
220 -1.24510114296067 -75.157075985003
221 55.4546706130044 -41.2193014330167
222 -73.3295749521725 19.714747540482
223 -21.222893168435 45.0702403568442
224 -37.6660845002376 17.2804959226062
225 -45.0226715758787 14.7167170260785
226 -67.4786444093483 -1.25244734624719
227 -38.3715113323635 21.8631891893051
228 5.36307915776844 31.9105087819824
229 -61.1920768054942 -0.489878352775953
230 -15.9811661510609 44.9999158163695
231 18.4236027125369 50.6746849615257
232 7.07005679144741 65.8106901725457
233 -22.9089893280616 42.3230627179334
234 35.8200616444617 -54.8903702122062
235 -29.8008978832838 31.5782976280307
236 34.7353087505931 -48.8513183150889
237 -63.7531640209178 -2.48790036670241
238 -45.7143181984892 6.16204359907921
239 -20.1705036977912 9.97719177973368
240 -31.8180286038025 31.6933757874256
241 21.5976592592285 41.9006986917977
242 19.8581644442053 -48.3576088177399
243 75.9129225951717 19.5883785053677
244 5.78791940291777 34.3556076304314
245 1.02371716198319 62.5807575216202
246 28.4541906710343 -62.2050158765895
247 11.1779308762155 61.833619383392
248 -24.8524312276104 12.6118640206686
249 -36.2883834431246 8.14764450322095
250 3.44437953879912 -71.9039038018125
251 -29.3639381735322 33.8332619328887
252 -30.3884016273891 59.0973889856556
253 9.28084029399855 -65.2922113917945
254 24.1705407864683 47.8562320627404
255 -2.92314758589268 -80.1443052847712
256 17.3921090564255 -63.6707376499426
257 11.1899967310156 51.6982302462672
258 24.8232197386257 45.7592671718839
259 -34.7157120340929 8.27426692111563
260 -24.3949245211727 48.2869896999793
261 0.877249327768042 50.8868305693529
262 14.2617977462258 42.8390227118019
263 -15.5132885073828 46.8887572896192
264 29.4023797825716 26.4947406210175
265 30.8284338280997 -42.5086061201936
266 -28.1252228336571 24.3527156601718
267 12.6914168410635 59.7364444725547
268 11.030824506875 56.8210233523681
269 15.4234579105995 43.2803081343787
270 -65.8973610220873 -0.851247546758427
271 90.0914197224629 7.69758874970646
272 -9.17920748980903 40.6659402539368
273 29.886448220193 -63.131471489786
274 -76.6187509996397 15.0855726244497
275 -55.6648843997075 -3.32389920119305
276 13.0859451558654 57.6946870541694
277 10.771195218784 56.5610852970102
278 36.2032028091302 36.99570601439
279 -50.8546669576056 4.9060937349901
280 6.83293890073574 27.8029630680351
281 30.0011085338015 32.9726312654496
282 -33.6332412349825 12.1508475280553
283 -29.0875784677851 37.4796429743843
284 -26.7621247606747 38.5918212254751
285 37.1018173668891 -45.3301725538289
286 -71.9695666988069 29.6537975104131
287 -74.854704544307 11.188418288189
288 -2.03360515414206 71.4260060912053
289 -67.6459097130872 -1.55487551313111
290 35.5139346196513 -47.427628563127
291 3.98639596810079 52.0681541893005
292 -69.5993363505312 32.7753524753221
293 -25.5897764677862 42.0443332131771
294 10.791688363876 -68.8450427869695
295 -55.7406462266598 -3.23504861966613
296 35.7504950983267 -47.6857064300374
297 -26.7205171354137 39.4437368313248
298 17.6221870203785 50.9441852264838
299 27.6302663536067 48.8072349333577
300 -50.9213006263823 -0.937641210431676
301 -43.4058908829364 0.616620664409313
302 34.816097629805 55.4999214531224
303 -4.85671731845173 50.6094704402208
304 17.8920543807361 -55.2143502817925
305 22.7109853651926 -57.4631214236997
306 15.4139348266482 -67.1744685544861
307 -19.3805818997627 -50.2239974685136
308 36.8548099961945 -43.232880246171
309 72.6814819333334 19.9535434734297
310 17.0914628263579 45.5148977853342
311 10.9692803253343 39.0693991842891
312 -39.013177140269 18.4751348911982
313 -77.434274630638 9.56833080597196
314 83.9554902580084 12.7231602853187
315 -1.4180698038275 63.7045416199778
316 -66.9595324860342 4.32825762924531
317 -74.2811092017766 1.73314347726249
318 -53.1291827523539 -1.85435702827162
319 10.73306905105 40.2393376532532
320 5.36666377042096 31.6973690426696
321 13.5981498226258 62.9075596499486
322 -30.4809892422843 8.47813537783086
323 -11.9403026711049 58.1591428367325
324 10.4597028501903 55.9207451596177
325 18.6789923530582 52.6958382481469
326 -39.2701928754991 15.8876838191574
327 32.8519153971222 -50.4097246315373
328 -28.6956074028623 45.4289802826606
329 -12.453673486783 -48.8130993636366
330 -60.5248349322309 -4.47778034458041
331 -0.56157682804264 57.6172930542537
332 -48.1346298101027 4.22554814789983
333 1.47971790608578 -69.9721019418948
334 -36.0532325618316 26.760094475302
335 -36.5334817994564 28.2424965604705
336 28.5516040373552 46.1486438954119
337 1.20028243043797 30.4810890754517
338 9.30431872581722 18.7048166974941
339 -11.7487133418505 -52.7036801585104
340 26.3824896447988 -49.5552196442103
341 -31.0401276070293 32.1034461248199
342 -53.544461321608 2.23586469183718
343 24.9863522070699 -61.4231781061061
344 13.4564665905153 59.8114471570433
345 6.33767629218295 41.2804264780355
346 8.8340773691258 37.2203937663567
347 58.2886195114875 -29.6847278076945
348 -21.0214847250405 -48.8871726370585
349 -72.4594617254221 22.420299977343
350 -56.6456449821363 -2.26123164771099
351 74.1075265399221 -13.8867547917802
352 -65.5598928850766 -1.38268084497242
353 22.3279282888415 -3.30684314711992
354 71.839863805079 -12.3806662744978
355 -23.3470386584176 47.9972498933742
356 -52.1523619541953 -2.38115162378045
357 -24.646823332193 54.7864947044646
358 18.8761125897362 41.409672748813
359 -13.6235188302499 40.127744972584
360 9.769208974139 65.1103725095277
361 27.8289228150954 45.1768608543436
362 23.1519654106038 32.4111544370779
363 -12.6591594941527 -66.8701678890711
364 -74.2261896097791 30.6268672073893
365 23.3317573899774 -55.7880062631849
366 36.3157502355308 -49.1526897516507
367 14.3344431168524 60.116619153505
368 -23.8117909618814 14.5062288631912
369 25.1850269157536 45.1605847731509
370 -75.6147354030553 9.53170686412665
371 -33.8654524385046 32.5180591338709
372 -65.8596191033875 -0.810688745243091
373 -35.5169788906668 8.91943977098367
374 7.02574532045379 -70.597070177552
375 -23.997158489335 51.8108259635896
376 -75.7293379571154 11.054473774336
377 -29.4421982007171 19.4138462962857
378 24.8491247292704 32.6896542360609
379 73.9982669915397 20.1703691933768
380 33.5805977429873 -41.632236965194
381 2.21860544851932 52.3533722737072
382 2.24202165131218 41.7235212982279
383 17.5957674175629 25.8760456367569
384 -31.1749276035297 11.8112932014559
385 -62.0312429771951 -4.52178730992836
386 36.5682170332174 -50.9928990795381
387 5.50067380107652 51.9993720734481
388 3.48329238312023 49.5087664748384
389 -75.335044635158 21.0880604274541
390 -12.4695210059825 -62.3675507698398
391 -35.0870916095326 10.572986603408
392 -6.85459441187704 57.432194072021
393 -68.8959453457962 -2.21758883021469
394 13.7269935592133 33.693540373395
395 1.72359175162381 36.8446544336203
396 2.50899860830167 -11.4891988429147
397 59.2549059438806 -30.6075203933664
398 -70.8704034229752 29.1311241606557
399 11.2825623310723 62.2419084872705
400 21.7215227427624 33.1197965064068
401 -66.9870774808479 34.9659718420009
402 28.2539609741637 -40.1920915036483
403 -60.9445709000087 -0.157084283535609
404 13.4372575412688 40.7314836327912
405 33.5466006818942 -44.6633385017759
406 -25.3748325636689 33.9815958488321
407 87.578298051345 7.01414096132559
408 8.78080107776888 -64.6741751826271
409 -25.0134363706461 13.5430675024339
410 17.4779327193531 -56.1308542081358
411 29.943102551421 18.8541668744526
412 -66.7718543994115 -2.1294606924497
413 -24.130124879532 55.2708392009522
414 -51.5313653809794 -1.85910802271981
415 1.6680348255932 -65.6964229717642
416 57.9421358107161 -38.7658973475526
417 -32.2457197582275 20.3046408983927
418 8.39273736967559 62.055668791439
419 25.6257204907199 -52.3867428560956
420 -27.9646678594725 22.0675478537079
421 15.8677191898687 -64.6692272075475
422 16.8820951540635 59.8091227643444
423 -38.1295446481823 9.82613454924326
424 -72.2954702657107 2.12823337201104
425 -35.9607686474477 -40.8741464883683
426 17.6419110920978 39.1820507017007
427 -37.0883457631518 28.846301367963
428 -68.0978634086983 34.125702468685
429 -30.4263475508941 38.850713019567
430 24.2622454930642 -71.8415749679747
431 -9.27298389071771 58.5237473660754
432 0.667818513663005 64.2402125815134
433 -54.2946695395046 2.41044651421275
434 -40.578435975853 27.9745436512324
435 28.9952677729441 1.45704119750782
436 -9.06738849195317 40.961534598745
437 -2.24147251622133 48.1361197943337
438 72.0611195571656 20.1536438218395
439 -1.23662127629571 50.7253853513106
440 -21.5091146055687 44.5267382943482
441 -46.7149854651504 1.54162729198976
442 -31.9829840942544 38.1542789803615
443 -61.5637298997017 -1.00126086842616
444 34.3589984360779 -48.5124315858265
445 37.2613155181284 -44.2506972301654
446 26.2980796430098 40.8494528122004
447 -61.1426645413799 2.25321937108657
448 56.4859477643892 -35.4007729529652
449 -8.26824129590762 -64.5987202593473
450 -24.4276021925126 41.2966450555105
451 -75.6238457346407 11.0536104046936
452 33.3751074071332 56.1482465360625
453 -62.3944423716952 -3.60856522385367
454 -0.318736558060304 48.2713646208678
455 6.65309412981191 35.48918530315
456 -3.7177825256261 50.6022084309301
457 -25.2204338074423 50.0589520928794
458 -2.42883030218852 65.1716583558766
459 20.794046661271 -49.2095152140566
460 -29.4325406867624 10.2293534669422
461 -38.5404765481894 -54.7828132759011
462 -66.4821127763787 34.0357449002267
463 63.8521744388971 -31.4122749282741
464 5.05623002323828 45.1935456345682
465 -25.7196995794744 38.5042495847116
466 -33.9812219142005 31.1140588289451
467 -19.5986950149597 22.3009760477263
468 -57.4196562743219 0.814012203531068
469 9.85011854068614 62.0694672565185
470 35.7123433112206 -46.1039382890281
471 -61.6928566790571 1.26123822092907
472 0.121874314597156 51.8806513244249
473 -24.0810784917849 34.8743249201794
474 -23.9060363197478 51.5903331379958
475 2.49223197683723 -68.1245984907507
476 62.9816217807524 -25.3324006802813
477 64.0636476103585 -32.8055360576984
478 13.8821361438426 57.536568890844
479 -9.58001872050708 47.4172028861386
480 6.77089815725195 -66.290534841342
481 -24.7647225883177 17.4674612943756
482 -54.9063259540732 -23.1176372621431
483 16.6363449302761 33.1151859445011
484 -70.9848269196386 28.0670484979142
485 -39.4644901201049 28.0634517320239
486 6.02767234815278 64.5271268688533
487 -71.4375949914042 5.05029668621534
488 1.20894645055466 -79.7517921335281
489 -0.819179795029295 40.3464519298871
490 -45.516549823482 3.76125949182321
491 9.32069151415431 -66.4834641323959
492 -26.099767492925 49.4807625570776
493 -50.5447000297403 0.491346408327265
494 -46.632267252011 -56.2084802272253
495 14.4820581697544 60.3378406970267
496 69.1243016084152 28.3792067751449
497 16.5879802443742 -51.6179038498581
498 5.96882659973419 63.2671446692273
499 -1.34802575819981 -68.1456537838055
500 63.1152617441632 -30.7345598511397
501 -36.8505562878293 -41.5615427722142
502 -33.546822595205 8.29938322209266
503 -4.83822040636566 -61.252213536348
504 -24.5919203935991 35.2431363900294
505 12.762033330257 -67.4220554652896
506 -78.5172463458419 12.779714256869
507 -53.1380493212808 13.6742564555391
508 3.20111814823794 36.9655953643754
509 -35.6424005882492 9.83287864667399
510 -30.8040581904863 38.7673786544935
511 60.4612801784794 -39.482732931271
512 16.0145588939346 -50.8174278076511
513 34.4855417643853 57.4791064500735
514 -69.8598036780127 6.08348835130598
515 7.19976092027319 69.3744999361598
516 -70.1374199928893 31.3415264418949
517 -58.1525417612932 0.656723144619081
518 19.7888870440518 50.016312332005
519 -72.0928399519614 29.4340449775491
520 -33.5466037008863 8.44042871601096
521 6.14404402167484 42.2846153149781
522 -2.78947089737766 45.5598173412377
523 -38.9113674350907 7.79032644357516
524 17.6980509779651 -60.2593373324195
525 -80.5665912109927 12.931063137703
526 -61.3544090584617 -3.36434160043238
527 35.0109987725318 -44.0593658374583
528 -56.9162386515519 2.15528047085547
529 -27.8917378524274 50.1847459088812
530 26.287344136102 -53.2796442196471
531 -31.7230968633688 34.9564639948043
532 -13.7289116210709 56.2588443142982
533 -11.5980491227437 -53.7199759094863
534 -2.77763434741498 -84.4115486583723
535 -28.8199727657264 24.861848435297
536 -76.7330283147973 15.018633182677
537 34.5192611234595 -45.1091992343643
538 21.3966238248504 -67.1790058605457
539 -16.088290661977 57.9720822833937
540 13.359666384134 57.817044250913
541 20.8327840414075 -63.1780357529009
542 -22.2835712742605 55.1659337616499
543 11.9438907697267 58.9220700299983
544 -20.480593108413 10.0617664542605
545 -3.5845682607869 36.555710127686
546 7.82625627140448 52.7015453231288
547 -24.1948996969457 40.6155139688076
548 29.1197382901631 54.448646675271
549 -20.6086072241069 53.3956124514946
550 3.59013105499817 52.1272203349873
551 -21.2828007430382 20.2466664078435
552 -0.239973420774954 -70.6720597258156
553 18.5760650667732 37.5195182179323
554 2.32880295464778 50.8912087929715
555 -4.01766130117743 -65.3852443876842
556 -45.9187403605595 -56.4883477232006
557 -73.9783365281299 0.354366583630234
558 60.6541613228612 -34.4648995083703
559 -75.0758191941729 8.87337819513283
560 -74.6789792344473 -0.614693655324368
561 0.779258692761079 47.2337745397941
562 19.0387191301761 31.5829942605344
563 6.03494572150046 34.8576441676456
564 -74.0041687707439 -0.938960963217747
565 -39.3959102707963 14.786319019788
566 27.6754042424324 -54.0485349722288
567 21.098734823523 59.2729256910264
568 7.27106792726151 37.0837090683198
569 -17.1319221867291 17.6941339900409
570 -74.1647368834288 -1.20878954515543
571 -14.0284191218544 39.5457033393101
572 -47.7526359866637 -0.701631645174465
573 -27.7238431373702 30.8627736813583
574 21.766933764594 42.2252263545455
575 0.695374845468782 -6.39120840931236
576 -14.3758442834163 50.3008805762102
577 6.94806725698151 54.8519580318969
578 -22.2655266884923 14.9264325786653
579 33.7971683066339 -47.0430323256939
580 7.73315999514554 -69.8009907092742
581 59.2689888525157 -26.9299469283813
582 -70.8439670308772 28.1715398077031
583 7.66482229160365 57.7716414375537
584 -23.7648534151239 47.2231994769442
585 18.4969930750275 54.6334506663914
586 -61.7538089325532 -0.750678451673545
587 7.92210281763108 47.6671914489162
588 8.1461086634745 59.4865966830322
589 0.700754994196729 -67.0998534613858
590 23.5172616006507 -55.7154805905007
591 -30.4042174503997 52.7609654645165
592 -53.8395535359314 9.23307084452424
593 -38.4341556787758 -54.6582162875768
594 -21.9637035445566 50.5145892429571
595 -68.6915158077925 27.8817741715905
596 -15.9466879960046 13.4057521799757
597 -9.72024076750565 33.0904197780243
598 39.854868841443 -40.2158063166544
599 -50.6031054783105 -22.6800124387927
600 11.075540819731 49.4753465921907
601 -36.210723964381 29.1841072630137
602 12.016731296142 39.7448621831414
603 -30.3121890417651 37.1829493753372
604 -17.4409412697688 58.039702881579
605 -71.894471404733 6.44812082978908
606 85.6924485310039 14.2879284025832
607 26.1339664271466 40.7776751732766
608 -28.3527640462051 20.4115995034336
609 -45.0628829071614 14.5719232667512
610 20.9696517577779 51.7065388304614
611 -36.3485629908659 8.44359515849279
612 -60.471350292142 -5.54479635202834
613 19.9749177518697 53.2604484735614
614 17.1181563819965 59.9049168318274
615 5.78072159141842 44.3828640654693
616 -76.1857786768637 8.37368280286801
617 27.6539858326328 40.9196163914218
618 -74.0179340774065 -1.36706700963915
619 9.05741982279246 -65.4091224178386
620 21.1319266239444 42.2148723302708
621 17.4492102586611 24.8720572448509
622 -22.7196103000057 47.4897319579003
623 -18.375137426553 19.2855711116523
624 27.3713650372791 43.4323296665524
625 -18.760993066505 12.6141172616967
626 -49.3503942472149 2.96111169383345
627 22.6404488992592 -60.2384233796944
628 25.0350104013451 -54.8504953863106
629 -38.3528964164292 -54.8251851322113
630 18.5305283900394 55.1716891460014
631 32.8974394322939 -50.1889144502186
632 -28.6274266638861 9.60322613460471
633 -76.8195668608771 14.255824741746
634 23.9782226566352 49.2328395979461
635 6.46103238925071 49.8801120025355
636 18.0253954404062 26.4641473642687
637 -21.1967004319747 53.3609194115998
638 -47.3414007517691 -3.24757926635303
639 13.9235172945137 -67.8703608181901
640 -25.1471002789032 38.0465127687018
641 -8.26277283148534 -62.8466824328633
642 27.3308158196292 39.8472721003652
643 -26.2140182011169 18.103875339924
644 19.9677576049234 -60.3445168840976
645 -32.2176396326268 0.266460551568012
646 -35.645888761866 7.01864713618387
647 -33.5544801998619 50.9410939368357
648 32.3381513393397 47.8040224775693
649 33.2132773163726 -49.7343257722554
650 -44.4593745890062 3.9660605739084
651 -0.394647527860115 33.7625056057784
652 -17.9494123244286 45.3641256656301
653 18.9830181939442 -59.3790480558308
654 23.7615306009202 -48.3430743878808
655 15.0533083757522 31.524500625593
656 -75.0755231857849 -2.07851779263202
657 -30.2205053405677 9.30565843965302
658 -56.3706542256347 -7.74386419446109
659 9.66984534626044 52.2637873995492
660 -66.8808371904651 -0.052884310615639
661 -68.0615696765181 29.9273103510779
662 57.412198919884 -34.8475118430421
663 -15.3749588249538 -64.7022806087624
664 -28.8693909555613 -50.0255586394747
665 33.7309793609426 -54.1860460667266
666 -30.8122658276284 38.8229998624472
667 12.0645869923584 44.1140700794349
668 -1.29532183268727 -75.3479324277841
669 -35.603347195847 5.79902575778463
670 29.9810505594296 -70.5922179487012
671 -51.4297599428345 4.57967781139455
672 -26.1409312979295 36.5413289190318
673 -1.39495855090278 -63.7044682406017
674 -33.2667330725311 33.3119625199857
675 0.690662984270816 45.2764616915104
676 -62.1022881952503 -4.09791807692325
677 -20.274288085859 51.2664724883028
678 -46.3679484768182 5.9788625637695
679 -71.7971215553095 -1.22349510670716
680 -39.2469645585581 -58.262144466181
681 -20.0953201759557 55.793314234905
682 8.14042245128385 65.0407328645084
683 74.1028406890638 -13.9162624125934
684 -51.9911161100061 3.83827066787056
685 -38.9821654798641 8.8929924691993
686 29.4950969051308 -67.7445053361855
687 25.3492623875514 -52.5099268528461
688 -2.33762146537118 46.5085015434994
689 -25.5178679220827 15.475734482568
690 23.2041909375109 -55.8289010746857
691 6.11222384246204 47.899925725142
692 27.6416188568361 35.972785990967
693 -75.0428968439668 20.8173848112739
694 2.67461439018516 -65.8846069893266
695 10.7202193809551 60.4749404527348
696 -20.7087926090935 25.5745003294977
697 10.3003427312553 60.8580531973054
698 33.5253888075231 -48.197560771915
699 -21.7496652449762 17.8659722966484
700 -16.9768555906164 43.4418841910873
701 -76.5584448789717 15.0843370633945
702 2.38695751368767 46.4813732958432
703 22.7752034932934 57.9615043871307
704 -31.8996259980161 12.4215760810567
705 29.2013283445157 -53.10243750128
706 -78.0472618286539 15.5060497434815
707 24.9020682852981 36.3003021053456
708 -72.17075926774 17.608443413581
709 -37.7493943618957 12.0592496023528
710 -28.8710196741175 9.57781505189825
711 -17.6321795895017 44.9811095172287
712 36.7499914101114 -46.4020495331069
713 -24.9905087976177 24.0044838664606
714 -73.2990834991891 19.6523663658868
715 -16.5153951589978 45.1387264944087
716 24.3503930106715 62.3092342789237
717 -30.8248203182691 32.2954093985862
718 9.90962551384536 31.3273422777575
719 17.474821789037 29.7878832302153
720 30.1818087784452 -67.8946492500641
721 -15.1299730592392 11.2490773786219
722 30.3032746539517 -50.5296765174072
723 -14.2871138366269 17.1723890175437
724 -14.4859630979061 39.5248666115448
725 -47.3945566948542 5.13834496144668
726 -33.2421993013297 22.7272058736385
727 4.1131957067577 57.1712755016595
728 -70.6881933028507 -0.70778885002302
729 78.001250003368 17.0239199281599
730 59.7451260254144 -33.5278497520864
731 8.31788923412276 65.3375076027473
732 27.3901273635424 44.7405658940062
733 20.027736409118 -55.9551982709134
734 33.8757893072657 -44.2044781490683
735 -75.7775990136436 8.78341676249901
736 23.8730291446263 -54.7641984648461
737 20.1037758287295 8.41889102016148
738 79.1443850543549 14.6974843917595
739 9.9886051652591 28.6688095115002
740 25.2255711584761 44.2051769079864
741 17.3860068968358 41.0174358027193
742 14.9184338808441 -62.7902684432683
743 -27.9903946765869 23.6308169969026
744 22.1418190256849 -48.6637814315159
745 -20.6219876353722 8.39407158213204
746 -55.0232466519714 5.3225231421164
747 26.1457926924148 42.7073011457115
