"V1" "V2"
"1" -12.0941263689748 -83.0622451280922
"2" -78.3889359861274 -14.8968949490181
"3" 55.7764878394445 76.0344837469159
"4" -72.5246205441737 9.2423165068984
"5" -38.4225426367831 36.2801959166762
"6" -14.3101543819941 22.7242762645774
"7" -27.5376950969006 7.57995228186362
"8" 22.5863224151241 -62.5849587599664
"9" -12.3357608297903 36.1594624049481
"10" 61.7917970857373 -58.4043316175671
"11" -4.13474203742409 7.47546122184906
"12" 32.7215719573078 35.3101988400082
"13" 27.4082321353773 12.5496217149674
"14" -11.5822076671751 -57.4401689911059
"15" -82.2905425423523 -37.4629324852771
"16" 14.4315661013051 -27.9289917819871
"17" -3.82404960555583 -87.8334344065738
"18" 2.17920524626331 -45.7514439803962
"19" 31.0847144432841 -66.4486748789528
"20" -6.53739306409907 -3.11736266630545
"21" 45.4453400274929 2.40956542543787
"22" 28.946794768138 25.3388269448089
"23" -6.90897884476232 13.9914087730952
"24" -5.37010227285596 -68.3712815512147
"25" 34.2571253499304 -27.3992458951655
"26" 17.570469998394 -62.0298168348635
"27" -2.71398898978608 42.6732707114604
"28" -86.7248399652867 23.326325735801
"29" 66.3562232919941 62.4361149605807
"30" -44.8144476240876 58.224582170127
"31" -34.1647586940941 51.6853403746754
"32" -43.2340323226857 39.5744459868385
"33" 51.5789251206648 64.2355297958862
"34" 48.4087802494413 84.2038187434366
"35" 64.9351726633832 63.0220729269565
"36" 37.8600750885181 73.3152289640436
"37" 52.3818816584042 -11.1540805464513
"38" -3.99705103760703 -13.442643676352
"39" 16.3171598884728 30.150890585816
"40" -25.0893893921067 -44.8365574667872
"41" -0.818155278304961 15.0571175668554
"42" 25.8794524521684 -16.0812008834418
"43" -32.8244690835815 66.2274010988586
"44" -51.0683186019352 2.66827176647021
"45" -6.54825601237863 -1.77171347489843
"46" -24.5598442185964 -47.5399055811364
"47" 30.3328682837558 -27.7734306258869
"48" -9.96675315427212 -82.398246394699
"49" 71.6466021042005 -58.9773739228543
"50" 43.2318905162633 78.0819192153236
"51" -13.1513270678152 -56.3734811436165
"52" 34.3211226253485 23.3570854111865
