V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100
SI_378_WT_Tuft 0.375059630719385 4.27377494824059 -1.60517355936419 2.977258717089 -2.26492343434096 0.936780256801248 -0.654643096808806 4.77659786377421 -2.94373471717153 1.45005215224902 -1.61902021580975 2.16699372434176 -3.91728533822201 0.952163977057962 -2.25270084406857 1.23470786489223 -11.7800615131753 14.9808356115193 -6.05232303602078 5.35374586877517 5.84946614111097 -4.44704183965205 12.6039656080576 -5.44476069755243 -9.94205570627818 -4.01824454938988 7.85689420724374 1.52778814423288 6.62693679345504 -10.2276526652695 -4.65598277841734 3.0935704283242 11.8286238988999 1.95979585251991 9.66052348262509 -12.6174230959465 -13.118562289779 -11.9964566505132 21.8949495858464 -6.6122377694464 -14.0680372069446 -0.167077974383594 -1.77041780971562 5.16891531487136 8.03462603172637 5.47833173882215 -8.61892014655713 -8.08938240657467 -1.10610479151943 4.27004029874792 1.02181969746692 2.33217686122129 1.27702829018795 2.99185045838601 -5.00287011068436 -0.0756922803560616 -1.60040824678504 -0.164629935937342 6.98549336445779 1.75016599096553 1.90121416055379 0.918523003841472 -2.443920623627 -2.89931172162442 -1.42084203852182 -1.23097623428375 3.01628039165759 2.37775537731465 0.0386799179622904 0.0320981126546307 -4.7810753312319 -1.08720695305779 -0.0666446181645569 -0.732409126648402 2.35581365322908 0.0845342884345509 4.14351709044024 2.68038470579869 -1.76057219065537 -1.4595389482391 0.678001468109068 0.408717186030598 0.902841329258551 0.684666128247374 -1.19848428817516 -0.461495956205607 -0.125167075345446 0.601077786597607 0.365929015695321 1.10335470544511 -1.0609974724365 -0.162616051305551 0.398161206495593 1.53212982667315 -1.33082778434028 0.403541764012106 -0.669424295783896 0.545551880693851 -0.878505595098316 0.554933522136255
SI_388_WT_Tuft 1.01740748219128 5.98787085600099 -0.226795510130358 3.18656816774097 -1.06511222998564 3.3903933134179 0.849087541311535 6.74648163097022 0.446263918840506 -2.81540786297889 0.393234129598269 -3.16122207513441 -3.84968081928233 3.77171138403213 8.94671300191995 14.0142579972323 1.60937773157182 -8.89545405676891 -1.81867203955237 0.090361659082912 -3.68005435263392 9.150968507871 0.923097870077762 2.99869734028348 3.15691302167231 -5.84923411539914 -4.24842766893495 -26.322846386623 -3.77378968489995 12.4380195852877 -12.1140352197177 9.85305102807101 -3.23482065943265 -9.67279413255289 2.76055195806609 -7.88562156369557 0.591051991426118 3.05285464057378 -3.56402885565393 -0.198718012457632 1.31900572202955 -9.01507160596721 10.8143541896802 11.3575871967336 17.6570208374278 3.21072222914003 -4.81540056031498 4.86315374655554 -7.46382977493357 1.41097210862584 2.89728331218851 5.05587665458584 -2.83234498729593 8.20493598599567 -7.29564906463481 -2.36328521084253 2.5433787534741 -0.515055926655803 2.65370174755603 1.37362308099309 3.28335527048275 -1.6301985247441 -0.750817037394685 0.202456339109276 7.36765908974053 -0.409028198791152 0.344307827351372 -4.25422185325967 3.32257905345575 -0.454307727622243 1.09897283898284 1.30863245853214 -2.3640795587455 0.118883078109001 -2.7022081431694 -2.11568386872367 0.221086867435039 -0.824053297237147 0.48886034076698 -1.69740475171928 -0.0254831391990864 0.20664103253382 -0.0640345036890486 -0.935935877448987 0.600526939128465 1.06489836711367 0.573457080838795 0.816303944646196 -0.192452037584565 -0.134816537835806 2.04141309479919 1.1649835808647 0.73631256413898 0.0966524814216301 -0.997724430155553 -2.83768353662529 -1.38297731742778 1.33703515318075 0.317612340465669 1.0737955995294
SI_390_WT_Tuft 15.8478084842257 24.9335420311872 -3.35351470502713 4.4818110985049 7.70588883463528 -1.01616958900895 -12.0391718878735 -0.582568325464496 -24.4580411390824 4.18636971582653 -8.96241066848751 -20.1536060246327 46.327706243368 -5.15390559632379 7.00336564422673 -3.98418674441914 -2.81665245418133 -4.66431836451396 -2.90157122930293 2.77049949736071 -1.10905159753658 -5.65201200745469 -0.156356435229448 -1.34660006139524 -0.276174532852798 -2.99792885262645 1.81964714015199 -0.207600900572183 -4.79099230197718 -3.90844083959328 3.32791406007149 2.06662266623857 -5.40474566309919 -2.18701777265854 1.27123145471792 -4.54122024446482 3.50008432338165 0.490126877906497 2.48183989904196 -0.489959633362628 0.527743234962027 1.63551023304883 0.646154896276163 -1.12359459501108 0.215075276411842 -1.02663439112868 -3.10711350902 1.02415447299434 -1.78532652437516 1.51303005447043 -0.725030597987632 -0.643471495716583 2.17594210833274 -2.05795645364962 -0.716658897876427 0.379710989586244 1.85162750195847 1.60633846409409 0.692036575012467 -2.25516386361209 -0.187915806376998 -1.51598319677135 1.02123695629261 -0.343241689051812 1.72656644012682 -0.869356757723768 -1.12180884978992 -0.53231453400045 -0.0424797365684554 0.314527645392434 -0.939968402578859 0.0445384826387094 -1.13991665586795 0.194403696983367 0.923068826743405 0.445798728102221 -0.875666973859431 0.287903180809741 -0.248739688869362 -0.247531984274913 0.554335263044478 -0.990101430519013 0.591212395748959 0.35835888612699 1.05021498476841 0.67884085155274 0.253863482190172 0.541213169075112 0.0448605493563623 -0.16926132303936 0.519908367220334 -1.22866379350513 0.75609285487429 0.672089319149228 -0.298483872656373 0.833711778667596 0.722692248869092 -0.564071397190655 -0.601335054713693 0.355500889527817
SI_395_WT_Tuft -9.62363093151382 -11.4234511011464 0.210621937556057 -1.16333565213863 -3.33019821515389 1.22131759508834 -2.12525075157984 4.40023562924704 -1.05595699384005 -0.0619581928887767 4.95406458301448 -2.742630228838 5.91092903039621 4.13018190768055 2.17438608565419 -0.592079480767254 4.97489845501064 -2.61787358827194 -3.76123054553175 5.04297808185782 -2.21533248641682 -5.33747150372555 5.84169142732261 2.27333654028034 -1.96079109703185 -1.89189846338991 -4.07141768446005 -0.897196472818904 3.05491529276733 1.20421147906857 3.08700947841631 -0.659172389135729 7.41623230301655 2.2925983262182 1.22731507531493 -0.0747357708285583 -1.44509419573011 6.76169380096056 -5.11383765002171 1.61931921520098 -6.6785204206661 -10.7877210476288 -0.381218400247917 6.1809997015669 -5.81835232442065 -6.59504925470803 -0.348028388731928 -11.7405148854073 -1.04655352073622 4.37458557571209 7.65481508218826 12.9853247386557 3.20385153812738 7.30805570088482 8.88535203921669 -3.44096028242481 0.516663322841151 -5.18728123591965 -10.9793606831243 12.7051442569697 -9.93293605152229 10.4405722988012 13.1404324671215 2.24155374709642 -3.14825168937588 1.33294749746994 -11.5903674419138 5.71748719817227 -5.22587270640628 1.74784272117676 -0.339236934380145 4.47932246614692 -5.39211508924375 0.363313406630143 3.0958833222589 -0.510442724415634 3.55910977548212 2.5571764596467 3.89659545340244 1.01388305908217 0.0998316158234493 -2.8726896732097 -1.45483328456742 6.7429723020399 2.43897339785509 0.239142816658672 3.28007450555121 5.7937099948092 1.24215888435698 -1.32957354551451 5.72539707639727 0.455999282629857 0.936620846499519 2.60745950622075 -0.762008447799081 -2.29726807138692 -1.08188309973674 2.06848172011948 -0.39004299332222 0.256567289433856
SI_408_WT_Tuft 15.0688833658629 13.2059823919737 -4.45325033351291 3.79050873335513 -1.50306344927755 5.41669313875191 -9.14782751767926 6.35329711755794 -5.65935187185167 -6.1094426856865 -0.663761195549833 -3.26747229154257 -0.421014863512415 26.078133238899 1.58561316951168 9.99794569158795 9.08394619286786 22.0373115816927 27.4511895416649 -14.9132575776599 -4.15899387791809 -4.21868740951258 13.7988294705675 -4.99098627950081 7.70356159183911 4.4128990760586 -5.70937254313926 3.36248797641929 -1.9697541242216 1.6849251968752 -1.3330460466506 -8.1027955006143 11.5953110493784 -1.81274816156671 -4.61396867467827 1.90196615457719 8.49390669006352 6.65951885069884 -2.14361797033793 3.2431291179123 -5.09022089603399 1.22694487937425 1.41908875001642 3.0689535131074 -1.77248341331188 -1.08782335072073 0.625635053243911 -0.699651493470174 -0.298936959019123 1.23036586624295 1.81011981442053 -1.29528308601504 1.64629343386388 0.359108273694164 0.343262621408017 0.977966700612888 1.86780285672414 2.44826717654091 0.356457587031921 0.0885581692372496 2.88300411372566 -1.7258410201393 -3.12697025238214 -1.68773892579882 -1.65328294881087 -0.130568572680488 0.300768785574473 -3.71108619439826 1.70024616689593 -1.89414644587104 -1.70979875729341 0.610844903885569 0.115366713998323 0.0670175338489351 2.03469191589415 -2.45168921137298 -0.853307550591005 1.84413294326278 -0.294973615307082 0.176882327176112 0.297146637948908 -0.464634700352845 1.76452300453652 -1.6950712210546 0.996329862771454 0.314699013107246 -0.550920132680689 0.285714036419355 2.44492628364197 0.759051382540614 0.132191926011813 -0.523327007057438 -0.601573974333389 0.0736129132574175 0.429396544931676 1.17733825269703 -0.186442135767452 -0.331133223425848 0.237481381117165 -0.662718460906551
SI_422_WT_Tuft 1.5647205935262 5.08145691593436 0.305983190119409 2.67485621846348 -1.35933057374241 3.45148025930424 1.57794200702472 1.9184538908579 -4.51316380451907 -2.0083150213034 -2.83550719689612 -4.17657717414507 1.79551511458186 5.14726019949558 1.24643258377056 6.44766655780417 1.5496662755004 0.581563632958128 -3.01663705587282 -3.33616715575168 4.55355509615893 7.76528658429149 -7.4742254970938 -2.73156877660411 -12.5865115496987 6.29724239543271 2.32942318050444 -7.87154114497526 5.32863782137709 12.8728580674685 -12.0585950788364 -9.61203416904103 1.9661542562066 -5.32597437138038 3.89604636115299 2.8141432301978 -11.0117573586396 -1.71679164304007 1.60807714059659 13.0623582515241 -4.61822355710008 2.66491317334881 2.77636295318919 -23.4795819026564 -16.5082339159048 -4.61282941738897 -7.32696775637791 -3.19310634321365 -5.58356747825555 -1.92594024011171 1.44171573280396 -3.84080407516833 -5.99422321202299 3.63098550584254 -1.28222755692148 -9.44341848662413 -0.189275433717987 -1.52142096464799 4.22256742173027 8.13787031330653 -2.14279832426327 -0.90721805256983 -0.636076730842592 5.7603940050207 3.19859120728118 0.396787263937484 1.02483501751509 6.22253852142982 -1.71882257084951 4.73050508018934 -1.28466940499796 -3.94352468683465 2.75318652391313 -3.38323367844911 -4.10702264196637 -3.24032172202248 -4.23964975794203 -0.558660677283828 -1.41785868939119 2.80365816377727 -0.667277121231724 -1.00709911347919 -2.98266525790251 -0.969398618059518 -2.73028655096888 0.643456959329937 -1.30378953056512 -0.845527655311631 1.56014652116652 0.00733049465740702 -1.28533280802312 1.70355789493368 -0.404889096630372 0.298843318919767 -0.481810534126708 2.23671120417962 1.22544829433384 -1.34402958630876 0.298381511276648 -0.029158784881745
SI_450_WT_Tuft -3.17357832694139 -3.43932585783202 0.616581686029926 8.77099606792933 2.05561382653905 -9.37600563086795 8.51762235986823 47.0792322008051 -18.0696296728238 -28.4423909408681 -17.264900538169 17.6608602991207 0.869271749784885 -4.86521038102086 -10.1155937795573 -5.78391464443984 0.683206030509916 -1.2295382042182 5.96322408926113 2.20014489616729 5.10697055383716 0.846460818026627 -9.10136582728618 -1.72563239952897 -1.02125835306665 1.50319896263051 4.5543821921574 1.4162699516832 3.58468759486368 -2.27643008702145 0.286744929027508 1.02657509822224 -3.01519277220443 -2.11995938693123 -3.3235419983991 1.40915364657853 1.49418583286224 0.0416185383216484 0.0535961018857683 -1.08562263338857 3.34907944383908 -3.79117255301987 -0.42052877449916 -0.548985294265353 0.542582658613159 -1.14978212639921 -1.74925674357702 2.25382461381072 1.33320204983029 -2.21711119959609 -1.00084833278732 2.26497823166489 -0.168811321406104 -0.128014798390569 -0.405431610601914 0.926781753118507 0.314885704799581 -0.555328643669881 -3.20309902459583 0.172802326462809 -1.33514658531087 0.488883766203338 -1.13781038927357 -2.29877914462797 0.543455344042597 -0.844439001302573 -0.608902836267341 -0.689802703660159 0.779337115468081 -0.831950774283604 -0.111730381492683 0.783439541563112 -0.394636206437246 2.32116822201227 -0.225710149894478 1.60840729386779 0.556322531289925 1.19016221122609 0.801336920261535 0.432382096937484 0.571377919736091 0.406274670883504 -0.357519572080032 0.0648083201010227 0.0986557530142068 -1.90461209813864 0.658109276147781 0.419426235286099 0.540808806838524 0.00305154333071261 0.298217536276062 -0.507983576493415 0.611313462903635 -0.187820737495542 1.062648644422 0.239292509713348 -0.485387337457849 0.406287453073903 0.424461433720915 -0.539951025606193
SI_452_WT_Tuft 1.61125536299024 6.32372225765683 2.93702213744979 -3.52653451082819 -0.867328282755926 1.20446539877539 9.2084508964612 -2.57371348231738 3.67150090517839 1.81152041528942 -4.11368380472977 2.91239271518539 5.16024030903245 3.29879156870576 0.97474710814609 -0.887063778970057 0.345342048373773 5.34162990685582 -1.12622775760866 7.06069151200361 -4.72770813589614 8.0390875786313 -2.51784466135429 -1.99590505014805 2.97622756627262 -5.84786474909962 3.51263515796062 -1.38875738642469 -8.8554133168469 -7.35352106468385 2.58105118345727 -4.91025665916872 -0.368957298963268 1.88105832579608 -9.25822204416232 15.633795787218 3.60275509202285 -5.94261693109682 0.970540526001818 0.611625617265832 1.14620084042664 -2.00498672006466 -2.7004284655692 5.09573090389936 4.09846117689817 8.21930684804944 3.42829376436566 1.52471823485281 4.23486926775142 -3.59521357131054 12.0518251134164 -5.04209933633657 -11.1955814409255 8.95609568024435 4.65435184578394 -4.75974645759604 -1.82696865093325 -10.2618710192596 0.783213417288103 2.91076642091669 -2.90284028683243 -7.39099627877363 -1.34054864499949 -2.67725492884237 10.6473428765633 -0.386146992357341 -5.95985025120688 12.9261901204062 0.536887627716633 -5.22454935531518 -14.2224213120559 -6.6793440540714 -1.12200389507517 -5.90806061503596 5.03927024317252 0.690773969973211 5.46624999645869 -5.45888269824784 -0.213617602024395 1.41650643769176 4.09091231213228 0.778534214097904 1.41367281756573 -4.88671371630754 1.12003193460089 -2.40009565933494 -5.40774117472141 0.0436274711025843 0.370054947640546 2.19709792505673 -1.35160397775485 2.08508063069282 1.14435794409608 1.45212725065931 -1.2129780196968 0.441729875810949 0.215831616185044 1.35246365244441 -1.30649990736679 -3.05369470588824
SI_453_WT_Tuft -4.243448914933 0.895664552583853 0.954277295159591 2.35144861186135 -3.5446193237157 8.77360415591042 7.578709384325 -0.490657353665772 4.0157971419952 3.6742947681398 5.444008775412 7.47417026021788 4.67401036317097 2.26332693186178 0.381255945503877 -1.93597487193159 5.97370148981575 0.0586770028682594 2.9440261959459 3.72401026045313 -5.14319334787975 3.44368559296377 -6.71654844255184 1.06009227984262 0.434205115316059 2.92896719266254 -1.92758447441489 -0.11116016405417 0.336128574276164 -1.82664914386781 6.43473204856065 -1.03029115037942 -3.25935426353021 2.5270239476973 -1.85871265857661 -4.36801707041065 -5.41364735018227 6.71649964241859 3.47928866697301 0.782276100726565 1.46204657768658 0.510014065958097 -5.06228256664509 -1.96136210835884 -1.7289194531961 4.6028707010484 -10.6461010585596 -3.30316429125495 2.35124685044716 -3.63075533248963 -0.131409638467334 6.64103277964401 0.392478779584812 -6.87345205944007 -7.01622885185947 -0.381734590630023 -3.87722252115431 1.23463829442174 4.11607160755861 -0.517058594898003 8.6080823867592 -3.09700221574954 -0.918878662556162 13.0485638997482 6.60522045171086 -2.7235248863879 -14.1076798127602 5.45098633364394 2.01883482069107 -7.09163144800945 5.52399466977506 6.94657365391903 8.87724318124769 11.2584521275654 11.4449162646943 -7.75144864829952 -4.59468787808691 5.71306277368413 0.890171201863185 -12.71401540194 -2.02457607117136 2.24961642404344 7.58338878197627 -2.46457213839027 -0.11574646189377 1.31572613543369 1.19923199418984 -2.87291814245915 2.70098874661761 3.46236839614131 0.957959347560876 -0.672303046628881 1.59489267851084 0.524259331189681 -0.466912824603231 -1.72323198482435 -1.69381205081013 -0.0497779812621717 -2.2549109823673 -3.87045712584716
SI_454_WT_Tuft -5.7755583566717 -0.677235508148985 0.890965549093674 0.954453808631565 -3.4445858199561 6.20565403665691 6.28012376616392 0.751938925312834 2.50594858543678 2.734377583092 2.28061052121252 4.82132020273191 4.49373438077177 3.09503472763413 -1.87831930842367 -1.94054293743304 2.26965955769297 -0.859789568110606 0.785058298627462 1.49339605997312 -1.68415227726624 1.47790436163084 -3.27092482727385 -1.67596959112434 1.87079703317589 0.166093066611798 -1.4920910830649 0.921918878075359 0.564564891870907 -0.879728372512875 -0.093564709977156 -1.91939932633463 1.09330260382512 1.28683178896893 -0.485656979480107 -1.50396985704781 0.303562251903771 1.27618504459828 -0.24093230619257 0.834210114166904 -0.846701691736082 4.17274243068301 -0.413554360248473 2.54943006061815 -0.172783443248629 1.92498357648762 -0.667275470607035 1.53392990095866 1.48652338811534 -1.51210934372079 1.18549595888592 0.271037149359309 0.292979841549938 1.32448997666741 -1.57817691783202 1.73911541429064 -0.400795394356315 -0.313688938964413 -2.31115343422652 -1.78606161208295 1.50902529461759 0.579515047608238 -3.98718374761781 1.01000011011993 0.369205970825453 -2.53542610905002 -5.58282309853099 1.94357772663732 3.51620951697993 2.8106402823882 -0.184557246563756 -2.50585319988339 -0.515713557571178 -2.5294956327516 2.558193372654 1.49063312105841 0.0485555438295415 4.02003487617648 0.487457334271804 1.40340350059428 -0.0967048259361948 -2.35189618040955 -2.59286124696237 -0.139601263028189 -2.02649318408843 1.9504858814583 -0.567271422142196 -1.59625162046961 -3.24100006741726 -1.24873279254384 -1.21552163912693 -0.297791900018959 2.09944891021408 -0.971551637532532 1.98292276784273 2.22161241714577 4.54602851692475 -3.28746659399045 0.471344518951008 32.8575446185296
